content_hash,file_path,file_type,file_size,modified_ts,indexed_at,last_error
f8dd15e60fab9e1a439e713d29e4f60c51e0c9e53c84daa58bf80e5ca8bd791c,Z:\ScanOriginal\2021-08-31 22123868_082021.pdf,pdf,564506,1632323530,2026-07-26 19:12:06,
c2fc373b59f20a1dce26751e82bb88dc23180c0b67a610c033c070fe1b2de4ed,Z:\ScanOriginal\2021-09-23 20210923_183357_Raven_Scan.pdf,pdf,681285,1632440068,2026-07-26 19:12:06,
d04bd524c6732a7a8f5a2168aabdafef3b3739b662cb132e884de91733ae929d,Z:\ScanOriginal\2021-09-25 20210925_091303_Raven_Scan.pdf,pdf,492092,1632579197,2026-07-26 19:12:06,
4ca9b5c9e5f4f335ea160b9df6369b3e66a0ec7fc2ef88424eef2f46594f0854,Z:\ScanOriginal\2021-09-28 20210928_122422_Raven_Scan.pdf,pdf,183519,1632849874,2026-07-26 19:12:06,
a73c7e73052a85df55cc314a7e624bd64d576994ee1dda455af750116e5f5a15,Z:\ScanOriginal\2012-03-28 ModelSummary__European_Option_Pricing_in_MFL(v3.0).pdf,pdf,78925,1632931067,2026-07-26 19:12:06,
72ee89a384952ec95fa727924f49744856e47e19332417d15c0510369d4cf67b,Z:\ScanOriginal\2012-06-08 20176_European Option Pricing Model in MFL_2012-06-08.pdf,pdf,292983,1632931067,2026-07-26 19:12:06,
39d457c3cae883a10000ad56e758cde5b43cc9dd8c7a5aefdcd2e2ed8e060ff5,Z:\ScanOriginal\2016-07-19 UserEngagement_DividendFutures2.pdf,pdf,190363,1633094387,2026-07-26 19:12:06,
ac2efc79422cb7911decad187302b1e4741a7874cb0857859f90dfc9b3d00dd9,Z:\ScanOriginal\2010-05-02 MRV Test Rigs.pdf,pdf,449491,1633096395,2026-07-26 19:12:06,
4b14e95d291681e3c32816256e77a289eb94dc4678fd533fbad7eeb74705c3ab,Z:\ScanOriginal\2017-01-21 ModelSummary__Dividend_Futures_and_Dividend_Swap_Pricing_Models_in_MFL(v2.0).pdf,pdf,628941,1633096395,2026-07-26 19:12:06,
c0ec68d2c54c2ca3c03171b342f6993a1cb384c02d8326a3c97adbae880f14e6,"Z:\ScanOriginal\2017-05-16 29026, 29027 Dividend Futures and Dividend Swap Pricing Model (New) Validation Report Signed (Update).pdf",pdf,885749,1633096396,2026-07-26 19:12:06,
4118a32374996e12576bbe4c086238f233122a7defe66a35d0aac50b3953d6e8,Z:\ScanOriginal\2019-06-25 29029_ModelDocumentation_Dividend Swap Pricing Model in Trader EH_20200117.pdf,pdf,269817,1633096396,2026-07-26 19:12:06,
54e8cb11ca021f153144baedcff9ca7bb09e17adf80c3df101a1047c7ed73ed5,Z:\ScanOriginal\2016-09-01 UserEngagement_VarianceSwaps.pdf,pdf,96402,1633099020,2026-07-26 19:12:06,
3bed6307679f89e4cd96ff24af4844497f0cd3a77362fc3443e0a9bacf26feb0,Z:\ScanOriginal\1999-03-01 VolatilitySwaps_GS_ResearchNote.pdf,pdf,485632,1633099048,2026-07-26 19:12:06,
07925583c130b557caec1b47db1e45ebbea63fe7de80c864aed2ed5d0444f299,Z:\ScanOriginal\2016-07-23 ModelSummary__Variance_Swap_Pricing_Model_in_MFL(v3.0).pdf,pdf,722760,1633099048,2026-07-26 19:12:06,
ca0c313dbd60bea351a56f5ce65a91f31d7f7c5c6e7b102fa39dfbfd6f28f5bd,Z:\ScanOriginal\2016-08-24 23484_Variance Swap Pricing Model in MFL_20160824 Final.pdf,pdf,504192,1633099048,2026-07-26 19:12:06,
f10ba933601ca647edcac68b88c8239ec6aaf384c3dfa0d689dafdf2b00e66ac,Z:\ScanOriginal\2018-04-12 20211008_085506_Raven_Scan.pdf,pdf,224292,1633701333,2026-07-26 19:12:06,
fd51940e1b743630cc67bf0b3eabfa0e4da63d8e0fdf9e61e135c010a7107863,Z:\ScanOriginal\2021-10-08 20211008_085613_Raven_Scan.pdf,pdf,225161,1633701399,2026-07-26 19:12:06,
329118879a018c341311334f0f937e44de614ff8777bc56a3b65a4827e56689e,Z:\ScanOriginal\2021-10-12 20211012_170140_Raven_Scan.pdf,pdf,103303,1634076118,2026-07-26 19:12:06,
68ca2041db43092378f99a7844f74809b7e33753f51a203dbcbe3bfdbc37461b,Z:\ScanOriginal\2021-10-26 20211026_173637_Raven_Scan.pdf,pdf,634244,1635287882,2026-07-26 19:12:06,
2cb32d590d005e6ad0716f040aa3ff4c093d8431a7b7a5a5a463f757d61ef518,Z:\ScanOriginal\2021-10-28 20211028_122226_Raven_Scan.pdf,pdf,553246,1635441766,2026-07-26 19:12:06,
eac42532411cd64f9d8465df881b10978e278858f0eda10ae4bfd75981f4d73a,Z:\ScanOriginal\2011-11-25 ModelSummary__Asian_Best_Performer_Payoff_Function_in_MFL(v3.0).pdf,pdf,73964,1636139160,2026-07-26 19:12:06,
37382c3f4e1573014347e013f91ee67f6ba40927848a53f9413b00aa6974be46,Z:\ScanOriginal\2021-11-05 VettingRequest__Asian_Best_Performer_Payoff_Function_in_MFL.pdf,pdf,22850,1636139160,2026-07-26 19:12:06,
50d63346c0223d1bb153c0ad082b95564caac0051eb01bbfcdb5bf4b2c27babb,Z:\ScanOriginal\2012-09-23 ModelSummary__Asian_Best_Performer_Options_with_Volatility_Skew_in_TraderEH(v1.0).pdf,pdf,35480,1636139220,2026-07-26 19:12:06,
acd4789c13d273ec237f32905a29b7fb969eac05f1f43b6f8831755b3d4a05c9,"Z:\ScanOriginal\2016-02-01 12027,23627,21940,21946,21945,21660_MV Review on MFL Library Release Review February 2016_20160504.pdf",pdf,185841,1636139220,2026-07-26 19:12:06,
644698bd787678e39e24cf09e0637beb906b47a11bfc1e263893483977b56a73,Z:\ScanOriginal\2011-02-09 VettingRequest__Capped_Structure_Payoff_Function_in_MFL.pdf,pdf,22351,1636571640,2026-07-26 19:12:07,
ae490df9042a6c1d7f3b799f528aec33b3ec9bdae6c157abe7a42ea8f6280be1,Z:\ScanOriginal\2011-11-25 ModelSummary__Capped_Structure_Payoff_Function_in_MFL(v3.0).pdf,pdf,74980,1636571640,2026-07-26 19:12:07,
039bd1c1a43b6f0c70da164573807fef94dba2d9882a6ded81b14b1f19629115,Z:\ScanOriginal\2011-04-29 ModelSummary__Yield_Generator_Options_with_Volatility_Skew_in_TraderEH(v3.0).pdf,pdf,28718,1636571820,2026-07-26 19:12:07,
24cf7b5f73a9196f5370991e4e6ac70910728719bc3ffa42fa8c514344e88b96,Z:\ScanOriginal\2011-11-25 ModelSummary__Yield_Generator_Payoff_Function_in_MFL(v3.0).pdf,pdf,76694,1636571820,2026-07-26 19:12:07,
51637a697d500dcb5ca33a2c3ea76cf4054641cdc9ca2ec49dbfe9fb18f863c1,Z:\ScanOriginal\2012-09-13 ModelChangeSummary__Yield_Generator_Payoff_Function_in_MFL(v1.0).pdf,pdf,25387,1636571820,2026-07-26 19:12:07,
19e9b552d1ce78f950d604996b75459a89f8466bd762ab8a7924c0718b6ba2eb,Z:\ScanOriginal\2021-11-10 Trader EH Release Summary - 20160214 (1).pdf,pdf,214962,1636571820,2026-07-26 19:12:07,
8a62c8b2d0a24ccf027762d9a6e5c8157da57baada78e97c6dc9a7adff7a2d3a,Z:\ScanOriginal\2012-12-06 VettingRequest__Fund_Linked_Note_Payoff_Model_in_MFL (1).pdf,pdf,11085,1636572660,2026-07-26 19:12:07,
76df9e772d0d35520f16fd17268e197c2906a6cc3e900ecacff79438011e3e0a,Z:\ScanOriginal\2013-03-08 ModelSummary__Fund_Linked_Note_Payoff_Model_in_MFL(v3.0) (1).pdf,pdf,66802,1636572660,2026-07-26 19:12:07,
1f88fe7b451a13250c2d8a98d2173b66f5fbc26dd1291082c6fb90d2a2869f93,Z:\ScanOriginal\1997-03-01 CreditMetrics (1).pdf,pdf,1417235,1636573026,2026-07-26 19:12:07,
e2fb5c248d3bc675dc60ba2dc59044f3dd418abd9657017582122ebed442a073,Z:\ScanOriginal\2013-04-18 20740_Fund Linked Note Payoff Model in MFL_2013-04-18 (1).pdf,pdf,299836,1636573026,2026-07-26 19:12:07,
18cf798aff9105190de539f95a2353ab861a376b47eee98e72bb6268dbdb1a16,Z:\ScanOriginal\2011-02-10 VettingRequest__Cliquet_Payoff_Function_in_MFL (1).pdf,pdf,22292,1636573620,2026-07-26 19:12:07,
d64366b5f6e81480012983122acfd5d6455fa531923b9dcf237736d73a256f36,Z:\ScanOriginal\2011-04-07 ModelSummary__Quanto_Monte_Carlo_Engine_in_MFL(v4.0) (1) (1).pdf,pdf,132838,1636573620,2026-07-26 19:12:07,
b66f1475571d3558d8dc5cb09ebb1f9b4934db066ec56bcbc4009facea045c6e,Z:\ScanOriginal\2011-11-25 ModelSummary__Cliquet_Payoff_Function_in_MFL(v2.0) (1) (1).pdf,pdf,71804,1636573620,2026-07-26 19:12:07,
0a1b61efc2081cf351490f8d40fa01d444d2d1ce8a853047f53121205a7c5a50,Z:\ScanOriginal\2012-03-12 ModelSummary__Cliquet_Options_with_Volatility_Skew_in_TraderEH(v4.0) (1).pdf,pdf,23484,1636573620,2026-07-26 19:12:07,
e63ade9283604534b00638de48013912f628279443037b9ebbe7c41941b1d211,Z:\ScanOriginal\2017-09-13 User_Engagement_Fund_Basket_Option_4.pdf,pdf,80287,1636573860,2026-07-26 19:12:07,
ae74cc7fc016e57ac4a1a8104feda0fbe086ae7d7f194c49c9db596c230f5017,Z:\ScanOriginal\2017-09-01 MFL_Library_Release_Review_September2017(v2.0).pdf,pdf,690194,1636574298,2026-07-26 19:12:07,
a46c19b23a675db6762fb852265a083db1b4a4654d919277b1c309324bea94fb,Z:\ScanOriginal\2018-03-23 ModelDocumentation_Fund_Basket_Option_Pricing_Model_in_MFL(v3.0).pdf,pdf,777434,1636574298,2026-07-26 19:12:07,
f09111125584091a5a8789239f9ad03be546f433f98d54e6deeed3166446ab40,Z:\ScanOriginal\2018-03-29 29033_MV.pdf,pdf,1118653,1636574298,2026-07-26 19:12:07,
84b6850306f09bd2315e37fce48a0cc08a7de641bd0df2776578cdc60a776d5e,Z:\ScanOriginal\2011-11-25 ModelSummary__Callable_Range_Accrual_Payoff_Function_in_MFL(v3.0) (1).pdf,pdf,83422,1636574880,2026-07-26 19:12:07,
5a6c969b3adafe97f042c15626cfeed20d36374dd789e58e5a53b0f1905a4333,Z:\ScanOriginal\2021-08-20 11775_ElectronicDecisionRecordReport_Reverse Convertible Bond Pricing Model in MFL_20210820.pdf,pdf,105736,1636574880,2026-07-26 19:12:07,
a540d5719ebdd40fab76ec0726cbaae2b365df251a1c9a281280c878536cdb59,Z:\ScanOriginal\2021-07-31 11775_ModelValidationReport_Reverse Convertible Bond Pricing Model in MFL_20210820.pdf,pdf,915252,1636726649,2026-07-26 19:12:07,
0e656551290d729d4695febd41a28cb57c6a6e21a7c84c48769c6d6268f62f84,Z:\ScanOriginal\2020-08-01 11775_MD.pdf,pdf,744846,1636726650,2026-07-26 19:12:07,
33ee77659d9aa60be84020ec4684e64b7529f9a2eaae24293d3c1de035ce4d5f,Z:\ScanOriginal\2020-08-01 11775_ModelDocumentation_Reverse Convertible Bond Pricing Model in MFL_20210820.pdf,pdf,1577082,1636726650,2026-07-26 19:12:07,
5f05fbb2959ff4991d561016965aef5d5e2a51f5bf89aeba6284a1e967d3892d,Z:\ScanOriginal\2011-11-28 Model Summary - Guaranteed Withdrawal Payoff.pdf,pdf,66769,1637073960,2026-07-26 19:12:07,
fd645ba9d6846c7f8b1a052b188a03f5a9f70984ac511a31f7d8b72e480486d9,Z:\ScanOriginal\2011-11-28 ModelSummary__Guaranteed_Withdrawal_Note_Payoff_Model_in_MFL(v2.0).pdf,pdf,67480,1637073960,2026-07-26 19:12:07,
5d84f732d7d38f0f145e6d0d97058fabe1a524f22d2efa749430cb83e3e203df,Z:\ScanOriginal\2012-02-29 Vetting Report- Guaranteed Withdrawal Note Payoff in MFL.pdf,pdf,288252,1637074018,2026-07-26 19:12:07,
0b7609b55c68f04678eb69296a2a628c3ae292e1d46429fda926c677decfb221,Z:\ScanOriginal\2013-10-08 VettingRequest__Gap_Option_Payoff_Model_in_MFL.pdf,pdf,11012,1637074080,2026-07-26 19:12:07,
9f7e34c181861947444f1f7c4afd7646fbf15bf753eb26966efb9a0d796006f5,Z:\ScanOriginal\2013-11-13 ModelSummary__Gap_Option_Payoff_Model_in_MFL(v2.0).pdf,pdf,90892,1637074080,2026-07-26 19:12:07,
ac27010ca067b4482ef537c2afb3755e5622dfb566cd3f07f3c90b948e989a03,Z:\ScanOriginal\2017-02-02 UserEngagement_StableGrowthNote2 (1).pdf,pdf,185943,1637083920,2026-07-26 19:12:07,
95407ee8f481f56012ef7d29f9029413392e425c82e6c6f99a3048aee69754ac,Z:\ScanOriginal\2017-02-11 ModelSummary__Stable_Growth_Note_Pricing_Model_in_MFL(v1.0) (1).pdf,pdf,502821,1637084336,2026-07-26 19:12:07,
1eceb992b504b845fe6565ccbb1f8fb7eae7a5b133209e77d3ac9c2b59a7987a,Z:\ScanOriginal\2017-06-29 29030_MV (1).pdf,pdf,1152660,1637084336,2026-07-26 19:12:07,
e595736c72478a7681aec77ba6a00253395600549c7a3474da8e0e3d0a59323c,Z:\ScanOriginal\2016-07-25 26145_Leveraged Fund Pricing Model_20160725.pdf,pdf,242835,1637088120,2026-07-26 19:12:08,
f7ceb8841a58e15593a1550a472bf2ab3f72fa85caaeedbcbb2f439f548cb70e,Z:\ScanOriginal\2014-12-31 UserEngagement_LeveragedFund.pdf,pdf,333375,1637088274,2026-07-26 19:12:08,
f4c8618682d89bdc2066bd079ec4cff2189f69755d71030351a1518596fe4449,Z:\ScanOriginal\2015-07-12 ModelSummary__Leveraged_Fund_Pricing_Model_in_MFL(v4.0).pdf,pdf,988567,1637088274,2026-07-26 19:12:08,
c82f58f4d66929914be4e11a1119f2db0c1edd1678286bcdae8db2633a25157f,Z:\ScanOriginal\2021-10-11 20211121_130027_Raven_Scan.pdf,pdf,763957,1637521253,2026-07-26 19:12:08,
808b77680b9a9d193a87ceb333fd75cb2c990c4501306d40ea4847c24e93e240,Z:\ScanOriginal\2021-11-22 20211122_135406_Raven_Scan.pdf,pdf,830417,1637607272,2026-07-26 19:12:08,
8f65ee097136149f6be769f8217c53af1889bb42f53fd561c13f25f805d8ea07,Z:\ScanOriginal\2021-11-23 20211123_113128_Raven_Scan.pdf,pdf,983836,1637685176,2026-07-26 19:12:08,
f565a7badd6484510fa7958f157d746a8210bc7cb8195abc6ef0bddf84439ba4,Z:\ScanOriginal\2021-11-23 20211123_113409_Raven_Scan.pdf,pdf,1088846,1637685280,2026-07-26 19:12:08,
21c6214311b754bf9d523cd0bd26a9b89a0bf67724a33b488cc768c9557c145a,Z:\ScanOriginal\2021-12-03 20211203_144704_Raven_Scan.pdf,pdf,987124,1638560861,2026-07-26 19:12:08,
76533e3eef49c6a428ca91b668dcb176b9bc091bbf4778b48cd2187ee53c21f9,Z:\ScanOriginal\2016-01-06 20211208_083526_Raven_Scan.pdf,pdf,2494582,1638970549,2026-07-26 19:12:08,
dff9c5ab94f47a250237ae73fe9a0827e0594c586827f6874405741f4bf50764,Z:\ScanOriginal\2016-01-06 20211208_083843_Raven_Scan.pdf,pdf,2498301,1638970759,2026-07-26 19:12:08,
2033892fb16bfe8b52d8eb3f9735affca69fbc11727c16248f6c26508f7c26a8,Z:\ScanOriginal\2020-10-31 27165_ModelDocumentation_BFG Stress Testing in NextGen_20210128.pdf,pdf,610113,1640016148,2026-07-26 19:12:08,
ff37bfac239def2ab59cc5efbcb64036d16f2c98b2c7363136f7ec2ddacaa98f,Z:\ScanOriginal\2021-10-11 20211222_172053_Raven_Scan.pdf,pdf,907416,1640211674,2026-07-26 19:12:08,
12ee2c82c8a29740ac116786c83136358bd899e6ea5bfef27e97a67f8218ae9f,Z:\ScanOriginal\2021-07-09 BMOIR.pdf,pdf,3515712,1642454823,2026-07-26 19:12:08,
77310a5aa01d9b4ca7666aec9922dd66ea07b0f68b8ed3c88dab3f9bc1450c19,Z:\ScanOriginal\2021-12-31 memberStatementDetails 2021yr.pdf,pdf,296573,1642542568,2026-07-26 19:12:08,
1e360c20a736b4b457b1590c9f128991aaf9d0411b2426054af5e9fafc912b05,Z:\ScanOriginal\2022-01-22 View remitting requirements - RP account.pdf,pdf,71383,1642892949,2026-07-26 19:12:08,
c05c1c865aeff2e8cecc0771a75e022c67e621b548cbd6fc3f41c133460a1d79,Z:\ScanOriginal\2022-02-07 20220126_094714_Raven_Scan.pdf,pdf,1021550,1643208469,2026-07-26 19:12:08,
644676090748b885b7833c3d0dd11dad0a994a5e8c41f2ebe74081b7e377738a,Z:\ScanOriginal\2022-01-26 20220126_094932_Raven_Scan.pdf,pdf,356529,1643208598,2026-07-26 19:12:08,
64fb4ff26f4e36f1ceb34b603f1f4071966a2a579e68e6c74bdab6041753d22e,Z:\ScanOriginal\2021-12-15 20220126_095114_Raven_Scan.pdf,pdf,1569463,1643208721,2026-07-26 19:12:08,
72a1bf26a08df3e459cb7aaa8b3f7655060e2ab80c33f58e7237e03e29b84223,Z:\ScanOriginal\2022-01-26 20220126_095437_Raven_Scan.pdf,pdf,1374333,1643208916,2026-07-26 19:12:08,
7108a67e40c9d36d33307c88774639657e035d809bd1f291cd46979bd41879a9,Z:\ScanOriginal\2022-01-26 20220126_102507_Raven_Scan.pdf,pdf,2878725,1643210775,2026-07-26 19:12:08,
8f58fd33bdacb5fc0ae2bb426168c5ef260bc99de79117ce74443679d5e722b2,Z:\ScanOriginal\2021-10-12 20220126_191720_Raven_Scan.pdf,pdf,811129,1643242721,2026-07-26 19:12:08,
c958ac76ec42a4b3a9360dee19f42d8b3daf8f0404fb2cc7d4f34d4e90f9b3ae,Z:\ScanOriginal\2021-01-09 20220205_191738_Raven_Scan.pdf,pdf,397142,1644106679,2026-07-26 19:12:08,
d66640ec75047cb1ce630276f651d3f5c212b7b42939687783af51b6e41adfe3,Z:\ScanOriginal\2022-02-12 20220212_195750_Raven_Scan.pdf,pdf,146745,1644713890,2026-07-26 19:12:08,
b27eb16bbe0bd3e6e71e0bd775586daf6938e2ff5fa9a0b7929f9993eca47025,Z:\ScanOriginal\2022-02-12 20220212_195826_Raven_Scan.pdf,pdf,679960,1644713930,2026-07-26 19:12:08,
f4e60d3d6a989d26e277937a9078922fab2f484a23f891e7f88bb40fda516c58,Z:\ScanOriginal\2021-12-31 20220212_195927_Raven_Scan.pdf,pdf,1628464,1644714003,2026-07-26 19:12:08,
7c3359d95e151118301a1391ab4b177ca850a30132f69cf517c12e93ec8baca0,Z:\ScanOriginal\2022-02-20 20220220_104333_Raven_Scan.pdf,pdf,369223,1645371886,2026-07-26 19:12:08,
7e7bd86803244cf876a01a687d262ee34da0e2c6dd63c963f672b9c68e5c5d2f,Z:\ScanOriginal\2022-05-01 20220220_104437_Raven_Scan.pdf,pdf,208625,1645371889,2026-07-26 19:12:08,
fefe94a76c49214181d542415a613b96d4af090ea0b08c0bed86a6dbd0a6c905,Z:\ScanOriginal\2020-05-09 Xiaoning Yang T4 Statement for 2021.pdf,pdf,89450,1645713854,2026-07-26 19:12:08,
ce724cf4ed815b571a7c24fc76813cbb4a6827baf292c444ea4aeb913cda1807,Z:\ScanOriginal\2022-02-25 20220225_142934_Raven_Scan.pdf,pdf,600667,1645817403,2026-07-26 19:12:08,
5b6c44297ace93277d082732431edba22205a594953337f9027e4b7f9edecf46,Z:\ScanOriginal\2022-02-25 20220225_143102_Raven_Scan.pdf,pdf,536638,1645817483,2026-07-26 19:12:08,
1cf05d9e3a9996b4ce6ddd61dfbbe8c51982967c29883086aad7648f0ef42e69,Z:\ScanOriginal\2022-02-25 20220225_153857_Raven_Scan.pdf,pdf,132756,1645821554,2026-07-26 19:12:08,
3496a1109f31b011e8bb09dfc3ce936c0621f7b50a7fbd5b900f4136f92080d4,Z:\ScanOriginal\2022-02-25 20220225_182211_Raven_Scan.pdf,pdf,591081,1645831352,2026-07-26 19:12:08,
4bd7ad7b7b5de7851a01619f5c879f9787c8d29c6248e2890fbd65b2b4ea3bb1,Z:\ScanOriginal\2022-02-25 20220225_182312_Raven_Scan.pdf,pdf,543893,1645831412,2026-07-26 19:12:10,
6c8309f8eba0e8125f21ec24de821167812583e54513f6de16dc5669a708f152,Z:\ScanOriginal\2022-10-02 20220227_180442_Raven_Scan.pdf,pdf,690465,1646003115,2026-07-26 19:12:10,
e709b73c61c47280e32abccb6cd9b299c4042b8267354e5e74b92d68ebc918ef,Z:\ScanOriginal\2022-02-27 20220227_180958_Raven_Scan.pdf,pdf,385500,1646003424,2026-07-26 19:12:10,
a6eda96cefd4a8e01435081523ca0ffdb899b9e116266b4d242de19cd123681e,Z:\ScanOriginal\2021-07-01 LiborReform.pdf,pdf,2650350,1647029658,2026-07-26 19:12:10,
5e02913335fb487fec6b0bd32910239b10151366cebf3357d068f46f33c559a0,Z:\ScanOriginal\2021-12-01 libor_migration.pdf,pdf,1547926,1647029754,2026-07-26 19:12:10,
7759944a480da37b9e4cc67955d03fc7b0fefc843c5f7159e250d1f907e9d671,Z:\ScanOriginal\2018-04-01 BOOverview.pdf,pdf,493279,1647113140,2026-07-26 19:12:10,
17b2b6c138cbbeca7e8be11a3d83df44b5d96d424608d7711d81b6115fe45e75,Z:\ScanOriginal\2021-03-01 AllCalypsoReports.pdf,pdf,141854,1647113150,2026-07-26 19:12:10,
a7c5d2b1a301b5cddd6ee4b65122652c46027185160776a522e6968147e534cc,Z:\ScanOriginal\2018-11-01 TradeBlotter.pdf,pdf,3474617,1647113160,2026-07-26 19:12:10,
697f62901ba7f4f50da4dd43e8b73fd610f8c9071c5a532fc3f46f8378838268,Z:\ScanOriginal\2021-12-01 PricingSheetUsage.pdf,pdf,17688520,1647113192,2026-07-26 19:12:10,
96ab8fb4e447053889cf1fd8588782f3f2e6b82b308789a5621e9addaceed4c4,Z:\ScanOriginal\2021-08-01 PDFSetup.pdf,pdf,10208588,1647113434,2026-07-26 19:12:10,
9b93b922c7d3b58eb7a72c54e99050aae292972cdfa01304bd1d0a3e215e5eec,Z:\ScanOriginal\2019-06-01 PDF_GettingStarted.pdf,pdf,2035452,1647113462,2026-07-26 19:12:10,
a801cbd74ee8c21bf1cf71c372f231d52fae07842dc16ab0dec59a48804ebd8e,Z:\ScanOriginal\2021-07-01 PDFLivePL.pdf,pdf,15789166,1647113490,2026-07-26 19:12:10,
e660c6da8840d0f4fe982d380c0c10e387c6e2f19afb293270ad265f20de2c63,Z:\ScanOriginal\2021-03-01 PDF_LivePLImplementation.pdf,pdf,1292179,1647113492,2026-07-26 19:12:10,
45d599483b0f163d48ce89747548eb077883c527463276ece5166e831457dc70,Z:\ScanOriginal\2021-03-01 PDF_BPS.pdf,pdf,2211139,1647113516,2026-07-26 19:12:10,
2124a1b2711258718b1ea635d08a52aa81991a73a4bf8d2dc1e80fd1c32770fb,Z:\ScanOriginal\2021-04-01 PDF_IRD-Pricers.pdf,pdf,3106841,1647113530,2026-07-26 19:12:10,
4738d502a98cea768d801eaed591cce2a9189f5d4de15ff30abf593f3fb2078a,Z:\ScanOriginal\2021-12-01 Fees.pdf,pdf,6551502,1647113572,2026-07-26 19:12:10,
d27a63fe16d98ee7c524d3cb98dcd739054a3841deee2160deb497b0394500fb,Z:\ScanOriginal\2018-04-01 TradeBundles.pdf,pdf,2344214,1647113586,2026-07-26 19:12:10,
8cd366c267145cf465865a8d96cbe20a8457e1cdbe65a8479b21d0de3c36df0d,Z:\ScanOriginal\2021-05-01 TradeFilter.pdf,pdf,1230600,1647113624,2026-07-26 19:12:10,
76a84f52edf075d546d0da5f810001c8f8293f3218d8950132b68e8de7595197,Z:\ScanOriginal\2021-11-01 TradingEnvironment.pdf,pdf,9437546,1647113636,2026-07-26 19:12:10,
199a1a9bbe00ec97912c36f6e503b7c949c836c5e4389d898e65f68cd48a48b8,Z:\ScanOriginal\2021-11-01 ProductDetails.pdf,pdf,2181218,1647113642,2026-07-26 19:12:10,
6ba39595c5756f8938d98e0973510fc3d34cd86cc7bb2c0fc1a68e1b5f66f18c,Z:\ScanOriginal\2021-06-01 AssetManagement.pdf,pdf,6578193,1647114192,2026-07-26 19:12:10,
2c02a531a3e76c59d9994ce21699ca9e2ff5f71733056ed07bf1525cefb5c53b,Z:\ScanOriginal\2021-12-01 PortfolioWorkstation.pdf,pdf,18322065,1647114206,2026-07-26 19:12:10,
e1e681c3e4682deabbe77cd83a515d95f3da8e8a3c2b5033257486b1c3c36ffc,Z:\ScanOriginal\2017-05-01 OfficialPLforBuySide.pdf,pdf,1305231,1647114692,2026-07-26 19:12:10,
7836df68f2a197ddd47177e67d7b15939f7e6c344cb38990c429d1e9f88dff8e,Z:\ScanOriginal\2019-11-01 PreciousMetals.pdf,pdf,676827,1647115406,2026-07-26 19:12:10,
a467baecd117899755b8d144755be6fffd4a5e3b412cd72eccce59abe59d0bc9,Z:\ScanOriginal\2019-11-01 CRDTrading.pdf,pdf,6933812,1647115422,2026-07-26 19:12:10,
f6282f5bfdb66300a3e9cd85f9b5aaeed5571b937636815f2c14043789d1453d,Z:\ScanOriginal\2021-12-01 EquityDerivatives.pdf,pdf,7412448,1647115434,2026-07-26 19:12:10,
161b665627aa33e66303cbf53d813a956fec05671838b28a1dd8df0d64d4a5f6,Z:\ScanOriginal\2018-11-01 ContractForDifference.pdf,pdf,1193165,1647115446,2026-07-26 19:12:10,
03a8007e6883196e637f219ab84b8743d38a3c0a68a32d23b08ec95b57943545,Z:\ScanOriginal\2021-09-01 PortfolioSwaps.pdf,pdf,2316748,1647116900,2026-07-26 19:12:10,
9866815c29422bef77e5f8e0334e5763b0a3faf88afe83ccb54c6b664b8e0ab3,Z:\ScanOriginal\2021-04-01 portfolioswap_corporateactions.pdf,pdf,5826407,1647116910,2026-07-26 19:12:10,
0b12995dc0ba3656ebeacc56ba763961cda594ba1c3752be0d7ee3cffd949364,Z:\ScanOriginal\2021-06-01 PricingScript.pdf,pdf,1516758,1647116930,2026-07-26 19:12:10,
83d5d2664d9e56ee0cb0f7341f101c272223e265cb0b517dcc72ace62e484e95,Z:\ScanOriginal\2018-04-01 Exotic.pdf,pdf,1813491,1647116952,2026-07-26 19:12:10,
9873fd593e01d093d48181254f9eb54f2a1b4918b214c41e4d5581b7e8b02a18,Z:\ScanOriginal\2021-06-01 Futures.pdf,pdf,10074926,1647117504,2026-07-26 19:12:10,
31f0ed567ecec4668e645f3d772848c61c9e83f0640324a0fd374a17dea38687,Z:\ScanOriginal\2018-04-01 FXOptionsTrading.pdf,pdf,597619,1647117542,2026-07-26 19:12:12,
f6ba89007cc961890e0b0550b595fd45cfa429c24a48e1fa7c61732dafce7402,Z:\ScanOriginal\2021-07-01 IRDTrading.pdf,pdf,10524594,1647117564,2026-07-26 19:12:12,
6260f20c56b61e091d5aaa8784d3733cc84d84c97ae97317fd03177c2a68c3b2,Z:\ScanOriginal\2021-08-01 Advances.pdf,pdf,5488484,1647117576,2026-07-26 19:12:12,
e5abbc436704297ff147f0b499b51923b7486a8ccd518f740787932c51d1cd36,Z:\ScanOriginal\2019-07-01 MoneyMarket.pdf,pdf,2221521,1647117586,2026-07-26 19:12:12,
d27c6ca78560ddd010df37bde42389b5f0ea981f5f35b39da8036daabc53ad80,Z:\ScanOriginal\2019-08-01 CreditFacilities.pdf,pdf,2256614,1647117598,2026-07-26 19:12:12,
f4e275580e79d1dbdc431ad26e569113a656e4379452873df356f215c2c6979e,Z:\ScanOriginal\2018-04-01 Calibration.pdf,pdf,640300,1647117618,2026-07-26 19:12:12,
135ddbc575ad621a3c42b1919dc249d73dc2ecef8dbb3f78b6ae62661cc5bf7a,Z:\ScanOriginal\2018-11-01 PerformanceSwaps.pdf,pdf,4086384,1647117630,2026-07-26 19:12:12,
